Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2013,SDP,2359,5517,6122,1349,931,246,26,146,618,578,467,36,1309,52,34,52,100,118,34,0.244516947,6122,0.244516947,132,25,0.07628226,0.213819013,0.356760886,0.307742998,0.377922784,0.685665782,0.133405837,0.293701171,1.473962264,0.215038314,0.467672413,0.317289272,0.085283018,0.110188679,0.067588325,0.211864406,0.30213265,-58.55740757,612.1829483,4.644849954,93.6454002,5.616417234,0.699999772,2.500000015,0.41034001,0.35631113,0.23334886,0.16325105,0.53726129,0.29948766,
2013,SFG,2396,5552,6168,1446,1024,280,35,107,629,596,469,40,1078,39,42,66,131,67,26,0.260446685,6168,0.260446685,141,15,0.076037613,0.174773022,0.435064935,0.320222877,0.381304034,0.701526911,0.120857349,0.303696983,1.392953929,0.211958946,0.458723784,0.329317269,0.090108401,0.072493224,0.068579766,0.151515151,0.308591801,-31.43611066,644.3441107,4.286408308,100.3819176,-1.780131647,-0.500000469,-1.799999937,0.37218948,0.37306265,0.25474787,0.16502947,0.56319581,0.27177472,
2014,LAA,2468,5652,6284,1464,974,304,31,155,773,729,492,42,1266,60,54,26,112,81,39,0.259023354,6284,0.259023354,139,23,0.07829408,0.201464035,0.388625592,0.322147651,0.406050955,0.728198606,0.147027601,0.305484247,1.335781041,0.205495004,0.454359673,0.340145322,0.104806408,0.103471295,0.069465267,0.365079365,0.320699401,50.94884732,726.0941431,4.449155762,109.5904071,-4.100650162,0.099999465,5.299999915,0.41952093,0.32885606,0.25162301,0.17461383,0.51555854,0.30982762,
2014,BAL,2294,5596,6130,1434,943,264,16,211,705,681,401,29,1285,62,36,35,112,44,20,0.256254467,6130,0.256254467,124,20,0.065415986,0.209624796,0.312062256,0.31123872,0.422265904,0.733504624,0.166011437,0.295696324,1.165206508,0.197774171,0.431718061,0.370507767,0.110137672,0.13204005,0.066595059,0.289855072,0.32265937,58.44986114,717.0495848,3.55979332,104.263112,-3.933054137,-4.400000349,2.100000024,0.42948425,0.33432223,0.23619352,0.18005477,0.51346417,0.30648106,
2014,BOS,2283,5551,6226,1355,930,282,20,123,634,601,535,36,1337,68,52,20,138,63,25,0.244100162,6226,0.244100162,116,8,0.085929971,0.214744619,0.400149588,0.315501127,0.368582237,0.684083364,0.124482075,0.297369056,1.246648793,0.21073699,0.437956204,0.351306804,0.096514745,0.082439678,0.062365591,0.205128205,0.304581516,-25.1319161,643.7819305,3.737661154,89.15542701,-2.470807415,-3.399999753,-2.199999996,0.42137191,0.34204386,0.23658423,0.16892207,0.51096594,0.32011199,
2014,CHW,2285,5543,6077,1400,934,279,32,155,660,625,417,33,1362,60,38,19,127,85,36,0.25257081,6077,0.25257081,151,17,0.068619384,0.224123745,0.3061674,0.30983823,0.398340248,0.708178478,0.145769438,0.306348425,1.39797395,0.208691499,0.461318051,0.329990448,0.109261939,0.112156295,0.078157349,0.34,0.312344212,11.3640089,664.2694772,4.349302954,98.51226021,-1.769804848,-9.499999695,-1.800000042,0.40490798,0.3279849,0.26710713,0.19773478,0.52029259,0.28197263,
2014,CLE,2391,5575,6222,1411,962,284,23,142,669,644,504,24,1189,42,49,51,126,104,27,0.25309417,6222,0.25309417,108,31,0.081002892,0.19109611,0.423885618,0.317179902,0.388699551,0.705879453,0.135605381,0.295597484,1.222222222,0.22077922,0.428571428,0.35064935,0.087719298,0.092267706,0.057416267,0.319587628,0.31304355,14.00974981,682.4938413,4.368520605,98.34519414,5.024085238,5.200000443,-0.299999975,0.42755239,0.32523406,0.24721355,0.17476594,0.54525189,0.27998217,
2014,DET,2330,5630,6202,1557,1051,325,26,155,757,731,443,51,1144,44,61,24,137,106,41,0.276554174,6202,0.276554174,120,16,0.071428571,0.184456626,0.387237762,0.330851408,0.426110124,0.756961532,0.14955595,0.319216757,1.184079601,0.222492804,0.421518707,0.355988487,0.08022388,0.096393034,0.06302521,0.307692307,0.331212307,101.8480915,768.1834073,4.657568207,111.8166438,0.133916183,-5.300000355,-2.099999852,0.42109871,0.33398993,0.24491136,0.16239877,0.5191508,0.31845043,
2014,KCR,2273,5545,6058,1456,1046,286,29,95,651,604,380,22,985,53,47,33,131,153,36,0.262578899,6058,0.262578899,141,27,0.062726972,0.162594915,0.385786802,0.31352697,0.376014427,0.689541397,0.113435528,0.30164007,1.455782312,0.207638279,0.469710272,0.322651448,0.111564625,0.06462585,0.06588785,0.325301204,0.305630361,-20.48274497,630.3813865,5.200384702,92.16519776,11.53233445,-3.099999838,-3.599999912,0.41474456,0.32744126,0.25781418,0.19530071,0.53093339,0.2737659,
2014,MIN,2292,5567,6233,1412,941,316,27,128,715,675,544,29,1329,53,44,25,97,99,36,0.253637506,6233,0.253637506,141,22,0.087277394,0.213219958,0.409330323,0.32361469,0.389078498,0.712693188,0.135440992,0.309099662,1.248655913,0.211221122,0.438000942,0.350777934,0.098790322,0.086021505,0.075888051,0.338461538,0.316395038,30.67839418,700.3443122,4.59201029,100.4629357,0.536273943,10.39999988,10.00000015,0.41769213,0.32760622,0.25470165,0.18342234,0.53006733,0.28651033,
2014,NYY,2288,5497,6082,1349,929,247,26,147,633,591,452,16,1133,56,47,29,111,112,26,0.245406585,6082,0.245406585,120,17,0.074317658,0.186287405,0.398940864,0.306840713,0.380025468,0.686866181,0.134618883,0.281894934,1.25,0.212474297,0.437514279,0.350011423,0.099869451,0.095953002,0.062663185,0.269841269,0.305242218,-22.47713007,630.9655321,4.748077296,93.79615712,7.238681186,-5.600000352,1.600000046,0.41891892,0.34346847,0.23761261,0.17545045,0.5454955,0.27905405,
2014,OAK,2358,5545,6245,1354,922,253,33,146,729,686,586,34,1104,49,43,19,118,83,20,0.244183949,6245,0.244183949,125,26,0.093835068,0.176781425,0.530797101,0.319620761,0.380703336,0.700324097,0.136519387,0.27846934,0.945145364,0.201351351,0.388063063,0.410585585,0.105869445,0.080087767,0.072547881,0.412698412,0.311540327,6.45007191,677.4052553,4.58710137,102.4213359,3.316468861,3.799999945,3.899999902,0.41683322,0.3422163,0.24095048,0.18210082,0.55007773,0.26782145,
2014,SEA,2333,5450,5977,1328,913,247,32,136,634,600,396,33,1232,60,34,35,113,96,42,0.243669724,5977,0.243669724,133,22,0.066253973,0.206123473,0.321428571,0.3003367,0.37559633,0.67593303,0.131926606,0.289601554,1.298548721,0.207906644,0.447487497,0.344605858,0.090532135,0.09398756,0.070782331,0.25,0.299146464,-49.89816323,592.263427,4.524612499,93.8395237,-1.673816049,3.699999824,1.200000122,0.39678097,0.34103102,0.26218801,0.18124563,0.52904129,0.28971309,
2014,TBR,2352,5516,6205,1361,957,263,24,117,612,586,527,31,1124,66,53,43,135,63,27,0.246736765,6205,0.246736765,133,24,0.084931506,0.181144238,0.468861209,0.317104836,0.366751269,0.683856105,0.120014504,0.287430683,1.296416938,0.197038724,0.453302961,0.349658314,0.096416938,0.076221498,0.06683417,0.244897959,0.30487404,-24.65031001,642.0073222,3.646422453,96.97897725,-3.307878577,4.800000153,-0.500000097,0.42312834,0.33645276,0.24041889,0.1780303,0.54456328,0.27740642,
2014,TEX,2264,5460,6026,1400,1001,260,28,111,637,597,417,37,1162,61,45,41,148,105,59,0.256410256,6026,0.256410256,136,34,0.069200132,0.192831065,0.358864027,0.313889353,0.375274725,0.689164078,0.118864469,0.30458412,1.504398826,0.202428204,0.479103432,0.318468363,0.091642228,0.081378299,0.066276803,0.336633663,0.305197735,-22.05107239,625.3750181,4.400256384,90.21268791,-6.683519212,14.09999987,-9.199999854,0.39073905,0.35629562,0.25296533,0.19274635,0.53216241,0.27509124,
2014,TOR,2397,5549,6167,1435,952,282,24,177,723,690,502,27,1151,41,40,35,128,78,21,0.258605154,6167,0.258605154,129,28,0.081401005,0.18663856,0.436142484,0.322570123,0.413768246,0.736338369,0.155163092,0.29523586,1.250159948,0.199043498,0.445001138,0.355955363,0.127959053,0.113243761,0.066018423,0.341463414,0.325092096,71.15002767,733.7249862,4.179109474,106.6993636,2.146779086,-1.899999782,-0.200000137,0.42275877,0.32081377,0.25642745,0.18376928,0.52559803,0.29063268,
2014,ARI,2274,5552,6089,1379,955,259,47,118,615,573,398,31,1165,43,36,56,115,86,33,0.248378962,6089,0.248378962,129,16,0.06536377,0.191328625,0.341630901,0.301874274,0.375720461,0.677594735,0.127341499,0.292915214,1.488505747,0.209673739,0.472735569,0.317590691,0.089080459,0.084770114,0.062258687,0.168421052,0.299510085,-53.06590989,601.1288238,4.870258996,83.29977609,-0.389605926,-2.91E-07,1.899999917,0.36556498,0.36511836,0.26931666,0.17708799,0.53818669,0.28472532,
2014,ATL,2252,5468,6064,1316,931,240,22,123,573,545,472,31,1369,43,27,53,121,95,33,0.240673006,6064,0.240673006,113,17,0.077836411,0.225758575,0.344777209,0.304658901,0.360095098,0.664753999,0.119422092,0.29802648,1.372794117,0.208292443,0.458047105,0.333660451,0.075,0.090441176,0.060524906,0.166666666,0.296290478,-68.74688602,582.7618781,4.045689777,86.13782871,1.22187454,-2.30000028,-3.299999908,0.38894208,0.3494495,0.26160843,0.18262326,0.52082336,0.29655337,
2014,CHC,2358,5508,6102,1315,857,270,31,157,614,590,442,29,1477,54,41,57,94,65,40,0.238743645,6102,0.238743645,103,23,0.072435267,0.242051786,0.299255247,0.299586435,0.38453159,0.684118025,0.145787945,0.29578544,1.145833333,0.203343313,0.425399201,0.371257485,0.098118279,0.105510752,0.060410557,0.190082644,0.302523378,-37.72027472,617.8711631,4.135970527,90.7815951,-7.074448892,4.399999529,6.700000152,0.41365948,0.34269799,0.24364253,0.19011867,0.52312909,0.28675224,
2014,CIN,2213,5395,5978,1282,877,254,20,131,595,562,415,22,1252,52,37,76,88,122,52,0.237627432,5978,0.237627432,116,29,0.069421211,0.209434593,0.331469648,0.29649093,0.364967562,0.661458492,0.12734013,0.28426772,1.244968771,0.210975609,0.437560975,0.351463414,0.104094378,0.09090909,0.064659977,0.188311688,0.294122146,-76.84656722,565.4224618,4.40327516,83.0355753,-0.191643271,-5.800000094,4.800000072,0.39656794,0.34038552,0.26304654,0.19346497,0.53714151,0.26939351,
2014,COL,2387,5612,6164,1551,1017,307,41,186,755,721,397,39,1281,48,48,59,121,85,48,0.276372059,6164,0.276372059,140,25,0.064406229,0.207819597,0.309914129,0.326945126,0.445117605,0.772062731,0.168745546,0.32554257,1.391730903,0.213050495,0.457920221,0.329029282,0.091800981,0.130343377,0.070493454,0.25,0.337306632,124.958163,787.2108052,4.564701081,97.12487115,-6.464207785,-5.799999855,-5.22E-08,0.37705657,0.35880099,0.26414244,0.17917512,0.51386072,0.30696416,
2014,MIA,2311,5538,6185,1399,987,254,36,122,645,614,501,49,1419,35,39,71,143,58,21,0.252618273,6185,0.252618273,124,29,0.081002425,0.22942603,0.353065539,0.316538524,0.377573131,0.694111655,0.124954858,0.316402378,1.594615993,0.201899659,0.490501704,0.307598636,0.086302454,0.096595407,0.061569016,0.235772357,0.307051518,-17.6690723,646.8397843,4.22780742,94.72421397,-1.875843321,0.399999849,-4.100000158,0.35161977,0.36580752,0.28257271,0.167179,0.51477891,0.31804209,
2014,HOU,2229,5447,6055,1317,895,240,19,163,629,596,495,27,1442,55,36,22,122,122,37,0.241784468,6055,0.241784468,113,16,0.081750619,0.238150289,0.343273231,0.309464611,0.382595924,0.692060535,0.140811456,0.29757607,1.185792349,0.202790234,0.432486297,0.364723467,0.101775956,0.111338797,0.065092165,0.326530612,0.307561393,-11.03916917,639.502646,4.414619454,98.28147157,5.102318336,-2.000000156,0.500000104,0.40462712,0.35097219,0.24440069,0.1922225,0.5276889,0.2800886,
2014,LAD,2364,5560,6231,1476,1002,302,38,134,718,686,519,30,1246,61,43,47,119,138,50,0.265467625,6231,0.265467625,138,30,0.083293211,0.199967902,0.416532905,0.332524664,0.405755395,0.738280059,0.14028777,0.317783566,1.539789789,0.211054104,0.478311567,0.310634328,0.071321321,0.1006006,0.067284251,0.258620689,0.326682052,75.84402305,745.2950635,5.086233993,111.7363245,2.89528935,-3.900000773,0.600000039,0.36807448,0.34604905,0.28587648,0.17733878,0.52747502,0.29518619,
2014,MIL,2327,5462,6065,1366,891,297,28,150,650,617,423,32,1197,73,37,70,137,102,43,0.250091541,6065,0.250091541,134,32,0.069744435,0.197361912,0.353383458,0.31059216,0.397107286,0.707699446,0.147015745,0.292870905,1.276466621,0.20283353,0.446989374,0.350177095,0.097100472,0.101146325,0.07078711,0.242424242,0.312531189,4.23388297,655.8500859,4.534552203,93.54174382,-0.922514742,-2.200000286,-9.000000201,0.3837875,0.33867644,0.27753607,0.18731395,0.50171743,0.31096863,
2014,WSN,2265,5542,6216,1403,959,265,27,152,686,635,517,29,1304,56,41,60,115,101,23,0.253157704,6216,0.253157704,114,34,0.083172458,0.209781209,0.396472392,0.320987654,0.392998917,0.713986571,0.139841213,0.303125757,1.330774598,0.205896338,0.453399904,0.340703756,0.084438241,0.106071179,0.059779758,0.257575757,0.316702484,25.91657445,693.7560332,4.658363586,99.0206744,5.860692906,7.599999808,1.799999915,0.3999539,0.33817427,0.26187183,0.17819272,0.50737667,0.31443061,
2014,NYM,2294,5472,6145,1306,887,275,19,125,629,602,516,42,1264,54,44,59,112,101,34,0.23866959,6145,0.23866959,107,22,0.083970707,0.205695687,0.408227848,0.308248439,0.364400584,0.672649023,0.125730994,0.286164283,1.144523655,0.213827512,0.419577096,0.36659539,0.090732339,0.081011017,0.060588901,0.215686274,0.299015029,-57.37527787,602.8360275,4.275574133,92.0096319,2.04481328,-3.199999832,0.799999833,0.40408258,0.33588495,0.26003248,0.18046857,0.52076084,0.29877059,
2014,PHI,2282,5603,6198,1356,953,251,27,125,619,584,443,42,1306,55,37,59,95,109,26,0.242013207,6198,0.242013207,104,17,0.071474669,0.210713133,0.339203675,0.302052785,0.363376762,0.665429547,0.121363555,0.292468519,1.372288313,0.211627906,0.456046511,0.332325581,0.095171448,0.087473757,0.053034166,0.182795698,0.295074617,-74.01113389,591.8944268,4.706350983,86.2426733,6.683925872,-3.900000319,7.799999878,0.42021398,0.33302982,0.2467562,0.19326201,0.54791714,0.25882085,
2014,PIT,2362,5536,6224,1436,975,275,30,156,682,659,520,46,1244,78,35,54,127,104,47,0.259393063,6224,0.259393063,146,18,0.083547557,0.199871465,0.41800643,0.329713081,0.404443641,0.734156722,0.145050578,0.306880843,1.278190411,0.210760233,0.442807017,0.346432748,0.095881161,0.105334233,0.077126254,0.16981132,0.324547555,63.95224159,732.6512106,4.357712178,108.3007931,-2.679267138,8.300000034,-1.799999915,0.41063684,0.34238758,0.24697558,0.1919653,0.51517918,0.29285551,
2014,STL,2324,5426,6086,1371,970,275,21,105,619,585,471,28,1133,86,39,64,140,57,32,0.252672318,6086,0.252672318,110,18,0.077390732,0.186164968,0.415710503,0.320159415,0.369148544,0.689307959,0.116476226,0.299503193,1.444927536,0.212969442,0.465127128,0.321903428,0.086956521,0.076086956,0.055165496,0.166666666,0.307563811,-15.10203235,638.770385,3.594158487,95.12090551,-6.317777159,-2.199999869,-6.999999754,0.36405006,0.36131968,0.27463026,0.18339022,0.51240046,0.30420933,
2014,SDP,2362,5294,5905,1199,836,224,30,109,535,500,468,27,1294,41,45,56,118,91,34,0.22648281,5905,0.22648281,102,20,0.079254868,0.219136325,0.361669242,0.292065663,0.341896486,0.633962149,0.115413676,0.276930894,1.54939759,0.203912716,0.483822422,0.31226486,0.090763052,0.0875502,0.052877138,0.175438596,0.283120388,-124.4597888,509.9662093,4.297724853,81.53264677,0.410541199,-0.399999648,-6.199999951,0.39526945,0.34747623,0.25725433,0.19117288,0.53425994,0.27456718,
2014,SFG,2353,5523,6087,1407,976,257,42,132,665,636,427,37,1245,43,49,45,113,56,27,0.254752851,6087,0.254752851,102,15,0.070149498,0.204534253,0.342971887,0.310658722,0.388194821,0.698853543,0.13344197,0.303933253,1.236102027,0.204698767,0.439637124,0.355664107,0.093525179,0.086330935,0.053968253,0.205479452,0.308109163,-11.89743209,642.082424,4.256978731,99.2432488,-4.293135564,2.400000036,2.400000073,0.38632205,0.3568161,0.25686185,0.19030192,0.5331656,0.27653248,
2015,LAA,2459,5417,5990,1331,891,243,21,176,661,621,435,34,1150,58,40,37,116,52,34,0.245707956,5990,0.245707956,118,18,0.072621035,0.191986644,0.378260869,0.306554621,0.395791028,0.702345649,0.150083072,0.279593318,1.280212483,0.195219123,0.4518397,0.352941176,0.092297476,0.116865869,0.061203319,0.233766233,0.304958218,-40.14212558,633.3728346,3.569549939,94.60963843,-5.578512964,4.699999884,1.400000051,0.39709945,0.36095764,0.24194291,0.19129834,0.53683241,0.27186924,
2015,BAL,2249,5485,6007,1370,887,246,20,217,713,686,418,23,1331,51,32,20,127,44,25,0.249772105,6007,0.249772105,130,18,0.069585483,0.221574829,0.314049586,0.307216839,0.42060164,0.727818479,0.170829535,0.290501385,1.179301252,0.203181489,0.431188238,0.365630272,0.099538562,0.143045484,0.072666294,0.315789473,0.314994677,8.257774246,683.6842126,3.581054468,97.29874613,-3.616260012,-2.199999951,0.899999812,0.41821208,0.33808845,0.24369948,0.18497385,0.51426534,0.30076082,
2015,BOS,2268,5640,6237,1495,1007,294,33,161,748,706,478,28,1148,46,42,30,127,71,27,0.265070921,6237,0.265070921,174,8,0.076639409,0.18406285,0.416376306,0.325330325,0.414539007,0.739869332,0.149468086,0.305053738,1.432140445,0.202214839,0.469767441,0.328017718,0.099932478,0.10871033,0.082036775,0.166666666,0.321069373,38.69436229,739.9819761,4.309143539,99.08258648,0.666204944,0.70000004,1.64E-07,0.38110892,0.36313829,0.25575279,0.19373219,0.52158668,0.28468113,
2015,CHW,2265,5533,6070,1381,958,260,27,136,622,595,404,22,1231,65,37,30,125,68,42,0.249593348,6070,0.249593348,121,17,0.066556836,0.202800658,0.328188464,0.306342109,0.380083137,0.686425246,0.130489789,0.296216987,1.613777089,0.214833759,0.484770983,0.300395256,0.102167182,0.105263157,0.058033573,0.25,0.299723247,-65.88344289,616.6267087,3.951592897,88.78211862,-5.623172896,-9.800000407,0.200000025,0.37422751,0.36255436,0.26321813,0.20141909,0.53604944,0.26253147,
2015,CLE,2285,5439,6109,1395,922,303,29,141,669,640,533,34,1157,39,50,47,134,86,28,0.25648097,6109,0.25648097,119,24,0.087248322,0.189392699,0.460674157,0.324533905,0.400625114,0.725159019,0.144144144,0.299212598,1.327109266,0.214885674,0.447736817,0.337377508,0.110650069,0.097510373,0.062011464,0.258064516,0.315405478,12.25567988,699.1509874,4.366600921,96.69957105,3.358415836,3.599999681,1.099999927,0.40694222,0.3441425,0.24891528,0.19045444,0.52728934,0.28225622,
2015,DET,2340,5605,6159,1515,1026,289,49,151,689,660,455,36,1259,41,35,23,152,83,51,0.27029438,6159,0.27029438,112,22,0.073875629,0.204416301,0.361397934,0.32773794,0.42016057,0.74789851,0.14986619,0.322458628,1.239304812,0.226327944,0.428175519,0.345496535,0.086898395,0.100935828,0.060409924,0.297297297,0.323605233,51.76183498,744.2791371,4.561781602,102.739163,-6.310915031,-13.89999986,-7.399999857,0.38646685,0.34559491,0.26793824,0.17257039,0.53224342,0.29518619,
2015,KCR,2263,5575,6116,1497,1016,300,42,139,724,689,383,28,973,77,47,34,133,104,34,0.268520179,6116,0.268520179,129,21,0.062622629,0.159090909,0.393627954,0.321769154,0.412197309,0.733966463,0.14367713,0.301108647,1.309462915,0.216655823,0.44415528,0.339188896,0.095907928,0.08887468,0.062988281,0.291666666,0.317964099,22.69968087,710.3820676,5.060959014,98.95791104,4.629331846,-3.300000966,-1.600000009,0.38970745,0.35831732,0.25197523,0.18599189,0.53363229,0.28037583,
2015,MIN,2311,5467,6017,1349,872,277,44,156,696,661,439,31,1264,40,41,30,133,70,38,0.246753246,6017,0.246753246,144,32,0.072959946,0.210071464,0.347310126,0.305328211,0.399122004,0.704450215,0.152368758,0.291829745,1.272169167,0.204252269,0.445532728,0.350215002,0.113915416,0.106412005,0.077211796,0.372093023,0.305129618,-39.68527981,636.8655575,4.776329646,89.28253476,-3.488098692,-0.299999647,-1.699999891,0.4136236,0.33824906,0.24812734,0.18515918,0.52972846,0.28511236,
2015,NYY,2401,5567,6268,1397,894,272,19,212,764,737,554,23,1227,63,54,24,105,63,25,0.250943057,6268,0.250943057,121,15,0.088385449,0.195756222,0.451507742,0.32285989,0.420873001,0.743732891,0.169929944,0.283357245,1.099033816,0.204212454,0.416666666,0.379120879,0.101449275,0.128019323,0.066483516,0.3,0.322968565,48.99162545,753.7648759,3.916847727,103.1381686,-0.120179124,-5.399999909,8.500000164,0.44363966,0.33295609,0.22340426,0.17768221,0.53757356,0.28474423,
2015,OAK,2349,5600,6171,1405,936,277,46,146,694,661,475,21,1119,40,38,14,124,78,29,0.250892857,6171,0.250892857,162,11,0.076972937,0.181332036,0.424486148,0.312042905,0.395,0.707042905,0.144107143,0.287903041,1.296626352,0.197508896,0.453069395,0.349421708,0.099936346,0.092934436,0.079528718,0.297297297,0.30786936,-26.06370278,667.8028781,4.874420144,95.37744758,1.425136666,-4.299999543,1.900000088,0.39333775,0.35208471,0.25457754,0.19258769,0.54864328,0.25876903,
